date,source,comment_source,content,mentioned_stocks,mentioned_sectors,value_reason,include_in_logic,note,time,platform,parent_type,parent_title,commenter,parent_id,parent_url,parent_cover,comment_id,comment_time,include_status,sentiment,action_note,value_score,is_selected
2026-05-15,wangduoyu,抖音评论 13:47,一觉睡醒天塌了,,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=5; reply=2; source_type=comment; yeren_signal_id=; parent_comment_text=,13:47,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,王多于-股之子,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639991118797194033,13:47,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 14:11,说士兰微的大佬 还能拿吗？,士兰微(600460),,士兰微(600460) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=1; source_type=comment; yeren_signal_id=; parent_comment_text=,14:11,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,姐妹花,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639997296373924649,14:11,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-15,wangduoyu,抖音评论 13:47,周一全仓进了平潭，昨天割了，全仓进了小商品，各位义父，小商品我啥时候跑[捂脸],,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=5; source_type=comment; yeren_signal_id=; parent_comment_text=,13:47,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,亳州酒蒙子,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639991152469000969,13:47,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 12:44,威星智能[看],威星智能(002849),,威星智能(002849) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=1; reply=1; source_type=comment; yeren_signal_id=; parent_comment_text=,12:44,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,MSH,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639974901814264622,12:44,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-15,wangduoyu,抖音评论 14:33,工业富联[苦涩],工业富联(601138),,工业富联(601138) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,14:33,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,谁的等待   恰当花开,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7640003050182312723,14:33,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-15,wangduoyu,抖音评论 14:55,圣阳啥时候涨啊[哭哭][哭哭][哭哭]全仓吃了两个跌停,,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,14:55,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,兔兔,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7640008656775988017,14:55,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 14:28,多鱼呀，我再不给你推荐了。,,,评论热度较高，但暂未自动识别到明确股票线索，保留人工复核。,待确认,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=5; reply=8; source_type=comment; yeren_signal_id=; parent_comment_text=,14:28,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,风起云涌,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7640001740837749562,14:28,待确认,中性,自动映射到抖音视频评论池。,6.2,false
2026-05-15,wangduoyu,抖音评论 12:40,永鼎今天杀到水下7个点 在反弹 怎么看,,,评论热度较高，但暂未自动识别到明确股票线索，保留人工复核。,待确认,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=7; source_type=comment; yeren_signal_id=; parent_comment_text=,12:40,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,。。。。。,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639973881809847059,12:40,待确认,中性,自动映射到抖音视频评论池。,6.2,false
2026-05-15,wangduoyu,抖音评论 13:27,好久没说话了，我留言的多氟多，涨的不多每股有三块了吧。,多氟多(002407),,多氟多(002407) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=3; source_type=comment; yeren_signal_id=; parent_comment_text=,13:27,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,孤_冰,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639986012652045105,13:27,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-15,wangduoyu,抖音评论 12:43,Zg 巨石要止损吗,,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=3; source_type=comment; yeren_signal_id=; parent_comment_text=,12:43,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,释然,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639974704582230799,12:43,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 13:22,协鑫nk怎么看啊各位义夫义母，昨天高位进的[黑脸],,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=1; source_type=comment; yeren_signal_id=; parent_comment_text=,13:22,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,好运蛙蛙～,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639984627863552817,13:22,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 14:12,海星股份 义父们看看还能进吗,海星股份(603115),,海星股份(603115) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=1; source_type=comment; yeren_signal_id=; parent_comment_text=,14:12,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,足智多谋派大星,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639997537969144595,14:12,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-15,wangduoyu,抖音评论 13:20,三维通信还能拿吗义父们？,三维通信(002115),,三维通信(002115) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:20,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,适可而止,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639984143900590885,13:20,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-15,wangduoyu,抖音评论 13:46,有没有被江特恶心到了,,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=4; source_type=comment; yeren_signal_id=; parent_comment_text=,13:46,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,李时珍的菜🃏,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639990803587597091,13:46,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 13:36,你看储能，阳光电源,阳光电源(300274),,阳光电源(300274) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:36,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,一个兔子跑得慢✨,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639988308089733898,13:36,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-15,wangduoyu,抖音评论 12:51,光迅，开盘卖，然后做t反杀回来，爽了,,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=4; source_type=comment; yeren_signal_id=; parent_comment_text=,12:51,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,最最最最喵,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639976686452966202,12:51,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 14:20,小商品城再说一次小商品城,小商品城(600415),,小商品城(600415) 被提及 2 次，有效评论 2 条，来源 1 个，单视频线索，情绪 看多，当前判断：保留观察。,待确认,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=2; source_type=comment; yeren_signal_id=; parent_comment_text=,14:20,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,🌱,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639999553819869989,14:20,待确认,看多,自动映射到抖音视频评论池。,6.9,false
2026-05-15,wangduoyu,抖音评论 15:10,跌停进的天通，老师们怎么看,,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,15:10,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,亚太首饰,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7640012562977375025,15:10,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 13:06,西藏珠峰怎么样,西藏珠峰(600338),,西藏珠峰(600338) 被提及 2 次，有效评论 2 条，来源 2 个，跨来源共振，情绪 中性，当前判断：保留观察。,待确认,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=1; source_type=comment; yeren_signal_id=; parent_comment_text=,13:06,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,奕晗,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639980568109662985,13:06,待确认,中性,自动映射到抖音视频评论池。,7.6,false
2026-05-15,wangduoyu,抖音评论 13:33,哪位说的天通，跌爆了[流泪],,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=1; reply=2; source_type=comment; yeren_signal_id=; parent_comment_text=,13:33,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,不想吃头孢,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639987502312571707,13:33,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 14:12,"[看]分析师来了：
早盘大幅下杀。散户纷纷抄底[看]
明显看得出来。散户比主力入场的份额多。上午收尾翻红。散户纷纷跑步进厂抄底。下午狂跌。散户T+1跑不了。总结。下周一上午还得杀。",,,评论热度较高，但暂未自动识别到明确股票线索，保留人工复核。,待确认,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=18; reply=6; source_type=comment; yeren_signal_id=; parent_comment_text=,14:12,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,酒保大叔、,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639997525214135099,14:12,待确认,中性,自动映射到抖音视频评论池。,6.2,false
2026-05-15,wangduoyu,抖音评论 13:51,那个说平潭的呢？？？！！！[微笑]我保证不打死你,,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=3; reply=5; source_type=comment; yeren_signal_id=; parent_comment_text=,13:51,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,小团子是只小兔子,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639992059101922085,13:51,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 13:31,我真是被电⚡击打的脸都绿了,,,评论热度较高，但暂未自动识别到明确股票线索，保留人工复核。,待确认,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=4; reply=6; source_type=comment; yeren_signal_id=; parent_comment_text=,13:31,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,阳阳得意🥳,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639986881609859886,13:31,待确认,中性,自动映射到抖音视频评论池。,6.2,false
2026-05-15,wangduoyu,抖音评论 14:47,圣阳吃了2个地板[尬笑],,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=1; reply=1; source_type=comment; yeren_signal_id=; parent_comment_text=,14:47,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,那个夏天,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7640006442322805539,14:47,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 14:33,求未来一个月能翻倍的股，亏30个点了[流泪],,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=1; source_type=comment; yeren_signal_id=; parent_comment_text=,14:33,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,花相似,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7640003087701246777,14:33,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 15:01,莲花下周一怎么样义父们，all in了,,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,15:01,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,我叫牛富贵  咸鱼之王,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7640010268823208758,15:01,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 12:43,乱买的，跟开盘亏的对冲了[捂脸],,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=2; reply=4; source_type=comment; yeren_signal_id=; parent_comment_text=,12:43,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,@小半,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639974627293807370,12:43,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 12:44,我琢磨着下午还是进电力埋伏下周？,,,评论热度较高，但暂未自动识别到明确股票线索，保留人工复核。,待确认,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=1; reply=8; source_type=comment; yeren_signal_id=; parent_comment_text=,12:44,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,风灬依然,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639974783644140337,12:44,待确认,中性,自动映射到抖音视频评论池。,6.2,false
2026-05-15,wangduoyu,抖音评论 14:06,我早上进了大唐,,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=2; source_type=comment; yeren_signal_id=; parent_comment_text=,14:06,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,莎,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639996137294463790,14:06,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 12:58,这条我翻了半天也没找到原文[流泪][捂脸][捂脸][捂脸],,,评论热度较高，但暂未自动识别到明确股票线索，保留人工复核。,待确认,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=6; source_type=comment; yeren_signal_id=; parent_comment_text=,12:58,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,Dushon,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639978520986845992,12:58,待确认,中性,自动映射到抖音视频评论池。,6.2,false
2026-05-15,wangduoyu,抖音评论 12:44,有没有哪位大神知道说的是哪个[尬笑][尬笑][尬笑],,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=2; source_type=comment; yeren_signal_id=; parent_comment_text=,12:44,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,🍒不说再见🍒,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639974921380856613,12:44,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 12:41,zg长城怎么看，义父们[流泪],,,评论热度较高，但暂未自动识别到明确股票线索，保留人工复核。,待确认,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=8; source_type=comment; yeren_signal_id=; parent_comment_text=,12:41,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,大王好甜,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639974167001924410,12:41,待确认,中性,自动映射到抖音视频评论池。,6.2,false
2026-05-15,wangduoyu,抖音评论 13:21,中国能建今天能入吗,中国能建(601868),,中国能建(601868) 被提及 2 次，有效评论 2 条，来源 2 个，跨来源共振，情绪 中性，当前判断：保留观察。,待确认,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:21,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,（·～·）,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639984326842696494,13:21,待确认,中性,自动映射到抖音视频评论池。,7.6,false
2026-05-15,wangduoyu,抖音评论 13:32,黄河是不是该走了[流泪],,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=1; reply=3; source_type=comment; yeren_signal_id=; parent_comment_text=,13:32,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,Melon,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639987182384481073,13:32,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 12:57,[比心],,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=1; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:57,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,一路长虹,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639978094250492687,12:57,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 13:01,今天追的，下一星期肯定暴亏，下周看结果,,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=1; reply=2; source_type=comment; yeren_signal_id=; parent_comment_text=,13:01,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,栾川九十度装饰,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639979326327571215,13:01,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 12:41,虽然说这周我不够精彩，但是下周一定能轮到我,,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=1; reply=3; source_type=comment; yeren_signal_id=; parent_comment_text=,12:41,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,王多于-股之子,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639974144150815537,12:41,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 13:40,上次说蓝思科技慢慢玩那个大哥，已经这周30%了，感谢大哥,蓝思科技(300433),,蓝思科技(300433) 被提及 2 次，有效评论 2 条，来源 2 个，跨来源共振，情绪 中性，当前判断：已进入推荐候选。,是,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:40,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,一个兔子跑得慢✨,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639989281663042355,13:40,已纳入,中性,自动映射到抖音视频评论池。,8.4,true
2026-05-15,wangduoyu,抖音评论 12:43,绿了几天了，看下个周[捂脸],,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=1; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:43,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,uncle杰克,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639974521475613489,12:43,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 12:42,等指导了大哥们,,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=1; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:42,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,‘’wy。,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639974334077109002,12:42,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 12:44,有没有哪位大神知道说的是哪个[尬笑][尬笑][尬笑],,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=2; source_type=comment; yeren_signal_id=; parent_comment_text=,12:44,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,🍒不说再见🍒,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639974921380856613,12:44,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 12:44,我琢磨着下午还是进电力埋伏下周？,,,评论热度较高，但暂未自动识别到明确股票线索，保留人工复核。,待确认,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=1; reply=8; source_type=comment; yeren_signal_id=; parent_comment_text=,12:44,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,风灬依然,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639974783644140337,12:44,待确认,中性,自动映射到抖音视频评论池。,6.2,false
2026-05-15,wangduoyu,抖音评论 12:43,通F,,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:43,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,绵绵丹,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639974694549062452,12:43,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 12:43,乱买的，跟开盘亏的对冲了[捂脸],,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=2; reply=4; source_type=comment; yeren_signal_id=; parent_comment_text=,12:43,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,@小半,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639974627293807370,12:43,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 12:43,绿了几天了，看下个周[捂脸],,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=1; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:43,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,uncle杰克,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639974521475613489,12:43,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 12:42,等指导了大哥们,,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=1; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,12:42,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,‘’wy。,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639974334077109002,12:42,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-15,wangduoyu,抖音评论 12:41,zg长城怎么看，义父们[流泪],,,评论热度较高，但暂未自动识别到明确股票线索，保留人工复核。,待确认,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=0; reply=8; source_type=comment; yeren_signal_id=; parent_comment_text=,12:41,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,大王好甜,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639974167001924410,12:41,待确认,中性,自动映射到抖音视频评论池。,6.2,false
2026-05-15,wangduoyu,抖音评论 12:41,虽然说这周我不够精彩，但是下周一定能轮到我,,,,否,video_id=7639973382557732346; video_url=https://www.douyin.com/video/7639973382557732346; creator=王多于-股之子; like=1; reply=3; source_type=comment; yeren_signal_id=; parent_comment_text=,12:41,抖音评论,video,多学多看多总结吧#内容过于真实 #股民 #基金 #王多于股之子 #vlog十亿流量扶持计划,王多于-股之子,7639973382557732346,https://www.douyin.com/video/7639973382557732346,,7639974144150815537,12:41,未纳入,中性,自动映射到抖音视频评论池。,,false
