date,code,name,exchange,adjustment,open,high,low,close,pre_close,change,pct_change,amplitude_pct,volume_lot,volume_shares,amount_wan,amount_yuan,turnover_rate_pct,ma5,ma10,ma20,ma60,vol_ma5_lot,vol_ma10_lot,vol_ma20_lot,high_20,low_20,high_60,low_60,bar_status,quote_time,source
2025-12-10,605006,山东玻纤,SH,qfq,7.430,7.460,7.300,7.320,7.440,-0.120,-1.61,2.15,39935,3993500,2940.13,29401300.00,0.67,7.360,7.342,7.422,7.721,46422,39869,54524,7.920,7.080,8.870,7.080,closed,,tencent_newfqkline
2025-12-11,605006,山东玻纤,SH,qfq,7.350,7.450,7.240,7.240,7.320,-0.080,-1.09,2.87,38251,3825100,2795.07,27950700.00,0.64,7.370,7.337,7.391,7.698,46270,39977,51209,7.920,7.080,8.830,7.080,closed,,tencent_newfqkline
2025-12-12,605006,山东玻纤,SH,qfq,7.220,7.330,7.120,7.130,7.240,-0.110,-1.52,2.90,53537,5353700,3857.24,38572400.00,0.89,7.326,7.313,7.354,7.671,47341,42544,50373,7.880,7.080,8.630,7.080,closed,,tencent_newfqkline
2025-12-15,605006,山东玻纤,SH,qfq,7.100,7.270,7.100,7.200,7.130,0.070,0.98,2.38,41286,4128600,2975.77,29757700.00,0.69,7.266,7.294,7.322,7.651,42722,43056,49348,7.840,7.080,8.500,7.080,closed,,tencent_newfqkline
2025-12-16,605006,山东玻纤,SH,qfq,7.170,7.240,6.950,6.950,7.200,-0.250,-3.47,4.03,56718,5671800,3988.70,39887000.00,0.95,7.168,7.258,7.289,7.629,45945,45408,48048,7.600,6.950,8.500,6.950,closed,,tencent_newfqkline
2025-12-17,605006,山东玻纤,SH,qfq,6.950,7.250,6.830,7.070,6.950,0.120,1.73,6.04,103872,10387200,7269.63,72696300.00,1.73,7.118,7.239,7.272,7.609,58733,52577,49078,7.560,6.830,8.500,6.830,closed,,tencent_newfqkline
2025-12-18,605006,山东玻纤,SH,qfq,6.970,7.080,6.930,6.970,7.070,-0.100,-1.41,2.12,66628,6662800,4675.02,46750200.00,1.11,7.064,7.217,7.250,7.589,64408,55339,49097,7.560,6.830,8.500,6.830,closed,,tencent_newfqkline
2025-12-19,605006,山东玻纤,SH,qfq,6.970,7.110,6.960,7.090,6.970,0.120,1.72,2.15,57640,5764000,4079.11,40791100.00,0.96,7.056,7.191,7.249,7.570,65229,56285,48154,7.560,6.830,8.500,6.830,closed,,tencent_newfqkline
2025-12-22,605006,山东玻纤,SH,qfq,7.150,7.180,7.100,7.150,7.090,0.060,0.85,1.13,39638,3963800,2832.51,28325100.00,0.66,7.046,7.156,7.244,7.552,64899,53811,47945,7.560,6.830,8.300,6.830,closed,,tencent_newfqkline
2025-12-23,605006,山东玻纤,SH,qfq,7.120,7.480,7.090,7.250,7.150,0.100,1.40,5.45,132998,13299800,9715.88,97158800.00,2.22,7.106,7.137,7.237,7.541,80155,63050,51486,7.560,6.830,8.300,6.830,closed,,tencent_newfqkline
2025-12-24,605006,山东玻纤,SH,qfq,7.220,7.650,7.220,7.520,7.250,0.270,3.72,5.93,153784,15378400,11481.43,114814300.00,2.56,7.196,7.157,7.250,7.537,90138,74435,57152,7.650,6.830,8.300,6.830,closed,,tencent_newfqkline
2025-12-25,605006,山东玻纤,SH,qfq,7.510,7.520,7.400,7.420,7.520,-0.100,-1.33,1.60,90639,9063900,6743.49,67434900.00,1.51,7.286,7.175,7.256,7.526,94940,79674,59826,7.650,6.830,8.300,6.830,closed,,tencent_newfqkline
2025-12-26,605006,山东玻纤,SH,qfq,7.420,7.500,7.390,7.430,7.420,0.010,0.13,1.48,67434,6743400,5025.74,50257400.00,1.12,7.354,7.205,7.259,7.518,96899,81064,61804,7.650,6.830,8.300,6.830,closed,,tencent_newfqkline
2025-12-29,605006,山东玻纤,SH,qfq,7.460,7.530,7.320,7.480,7.430,0.050,0.67,2.83,65256,6525600,4848.41,48484100.00,1.09,7.420,7.233,7.264,7.512,102022,83461,63258,7.650,6.830,8.300,6.830,closed,,tencent_newfqkline
2025-12-30,605006,山东玻纤,SH,qfq,7.470,7.470,7.320,7.380,7.480,-0.100,-1.34,2.01,58882,5888200,4349.70,43497000.00,0.98,7.446,7.276,7.267,7.505,87199,83677,64543,7.650,6.830,8.300,6.830,closed,,tencent_newfqkline
2025-12-31,605006,山东玻纤,SH,qfq,7.390,7.410,7.260,7.300,7.380,-0.080,-1.08,2.03,45402,4540200,3315.63,33156300.00,0.76,7.402,7.299,7.269,7.497,65523,77830,65204,7.650,6.830,8.300,6.830,closed,,tencent_newfqkline
2026-01-05,605006,山东玻纤,SH,qfq,7.340,7.390,7.260,7.330,7.300,0.030,0.41,1.78,47793,4779300,3500.47,35004700.00,0.80,7.384,7.335,7.276,7.490,56953,75947,65643,7.650,6.830,8.300,6.830,closed,,tencent_newfqkline
2026-01-06,605006,山东玻纤,SH,qfq,7.320,7.360,7.250,7.310,7.330,-0.020,-0.27,1.50,61414,6141400,4488.37,44883700.00,1.02,7.360,7.357,7.274,7.481,55749,76324,66305,7.650,6.830,8.300,6.830,closed,,tencent_newfqkline
2026-01-07,605006,山东玻纤,SH,qfq,7.300,7.310,7.220,7.240,7.310,-0.070,-0.96,1.23,51208,5120800,3717.17,37171700.00,0.85,7.312,7.366,7.261,7.473,52940,77481,65646,7.650,6.830,8.300,6.830,closed,,tencent_newfqkline
2026-01-08,605006,山东玻纤,SH,qfq,7.240,7.350,7.220,7.330,7.240,0.090,1.24,1.80,58997,5899700,4303.72,43037200.00,0.98,7.302,7.374,7.256,7.467,52963,70081,66566,7.650,6.830,8.300,6.830,closed,,tencent_newfqkline
2026-01-09,605006,山东玻纤,SH,qfq,7.300,7.340,7.200,7.280,7.330,-0.050,-0.68,1.91,84733,8473300,6150.92,61509200.00,1.41,7.298,7.350,7.253,7.457,60829,63176,68806,7.650,6.830,8.300,6.830,closed,,tencent_newfqkline
2026-01-12,605006,山东玻纤,SH,qfq,7.280,7.280,7.150,7.270,7.280,-0.010,-0.14,1.79,103844,10384400,7498.43,74984300.00,1.73,7.286,7.335,7.255,7.451,72039,64496,72085,7.650,6.830,8.300,6.830,closed,,tencent_newfqkline
2026-01-13,605006,山东玻纤,SH,qfq,7.330,7.340,7.150,7.170,7.270,-0.100,-1.38,2.61,96541,9654100,7010.88,70108800.00,1.61,7.258,7.309,7.257,7.448,79065,67407,74235,7.650,6.830,8.300,6.830,closed,,tencent_newfqkline
2026-01-14,605006,山东玻纤,SH,qfq,7.180,7.440,7.130,7.220,7.170,0.050,0.70,4.32,126166,12616600,9140.75,91407500.00,2.10,7.254,7.283,7.258,7.444,94056,73498,78479,7.650,6.830,8.300,6.830,closed,,tencent_newfqkline
2026-01-15,605006,山东玻纤,SH,qfq,7.340,7.630,7.320,7.450,7.220,0.230,3.19,4.29,217864,21786400,16216.51,162165100.00,3.63,7.278,7.290,7.283,7.442,125830,89396,86537,7.650,6.830,8.300,6.830,closed,,tencent_newfqkline
2026-01-16,605006,山东玻纤,SH,qfq,7.460,7.600,7.360,7.380,7.450,-0.070,-0.94,3.22,167753,16775300,12530.72,125307200.00,2.80,7.298,7.298,7.298,7.437,142434,101631,89731,7.650,6.930,8.300,6.830,closed,,tencent_newfqkline
2026-01-19,605006,山东玻纤,SH,qfq,7.340,7.630,7.250,7.580,7.380,0.200,2.71,5.15,184177,18417700,13862.48,138624800.00,3.07,7.360,7.323,7.329,7.435,158500,115270,95608,7.650,6.960,8.300,6.830,closed,,tencent_newfqkline
2026-01-20,605006,山东玻纤,SH,qfq,7.630,7.640,7.480,7.570,7.580,-0.010,-0.13,2.11,117967,11796700,8917.18,89171800.00,1.97,7.440,7.349,7.353,7.433,162785,120925,98624,7.650,7.090,8.300,6.830,closed,,tencent_newfqkline
2026-01-21,605006,山东玻纤,SH,qfq,7.550,7.820,7.520,7.790,7.570,0.220,2.91,3.96,224467,22446700,17304.50,173045000.00,3.74,7.554,7.404,7.385,7.434,182446,138251,107866,7.820,7.090,8.300,6.830,closed,,tencent_newfqkline
2026-01-22,605006,山东玻纤,SH,qfq,7.820,7.990,7.760,7.980,7.790,0.190,2.44,2.95,231478,23147800,18309.12,183091200.00,3.86,7.660,7.469,7.421,7.435,185168,155499,112790,7.990,7.130,8.300,6.830,closed,,tencent_newfqkline
2026-01-23,605006,山东玻纤,SH,qfq,7.970,8.010,7.840,7.930,7.980,-0.050,-0.63,2.13,178145,17814500,14131.23,141312300.00,2.97,7.770,7.534,7.442,7.434,187247,164840,114008,8.010,7.130,8.300,6.830,closed,,tencent_newfqkline
2026-01-26,605006,山东玻纤,SH,qfq,7.930,8.040,7.830,7.930,7.930,0.000,0.00,2.65,132864,13286400,10516.02,105160200.00,2.21,7.840,7.600,7.467,7.439,176984,167742,116119,8.040,7.130,8.300,6.830,closed,,tencent_newfqkline
2026-01-27,605006,山东玻纤,SH,qfq,7.950,7.970,7.680,7.830,7.930,-0.100,-1.26,3.66,115043,11504300,8975.53,89755300.00,1.92,7.892,7.666,7.487,7.438,176399,169592,118500,8.040,7.130,8.040,6.830,closed,,tencent_newfqkline
2026-01-28,605006,山东玻纤,SH,qfq,7.810,8.050,7.770,7.960,7.830,0.130,1.66,3.58,142560,14256000,11318.55,113185500.00,2.38,7.926,7.740,7.511,7.442,160018,171232,122365,8.050,7.130,8.050,6.830,closed,,tencent_newfqkline
2026-01-29,605006,山东玻纤,SH,qfq,7.960,8.090,7.780,7.850,7.960,-0.110,-1.38,3.89,117517,11751700,9321.90,93219000.00,1.96,7.900,7.780,7.535,7.445,137226,161197,125297,8.090,7.130,8.090,6.830,closed,,tencent_newfqkline
2026-01-30,605006,山东玻纤,SH,qfq,7.750,7.970,7.600,7.910,7.850,0.060,0.76,4.71,141529,14152900,11037.34,110373400.00,2.36,7.896,7.833,7.566,7.448,129903,158575,130103,8.090,7.130,8.090,6.830,closed,,tencent_newfqkline
2026-02-02,605006,山东玻纤,SH,qfq,7.910,7.990,7.710,7.710,7.910,-0.200,-2.53,3.54,89847,8984700,7019.85,70198500.00,1.50,7.852,7.846,7.585,7.449,121299,149142,132206,8.090,7.130,8.090,6.830,closed,,tencent_newfqkline
2026-02-03,605006,山东玻纤,SH,qfq,7.770,7.910,7.740,7.910,7.710,0.200,2.59,2.20,77303,7730300,6062.63,60626300.00,1.29,7.868,7.880,7.614,7.454,113751,145075,133000,8.090,7.130,8.090,6.830,closed,,tencent_newfqkline
2026-02-04,605006,山东玻纤,SH,qfq,7.910,8.700,7.820,8.320,7.910,0.410,5.18,11.13,476198,47619800,40059.20,400592000.00,7.94,7.940,7.933,7.668,7.463,180479,170248,154250,8.700,7.130,8.700,6.830,closed,,tencent_newfqkline
2026-02-05,605006,山东玻纤,SH,qfq,8.280,8.690,8.180,8.400,8.320,0.080,0.96,6.13,455508,45550800,38347.93,383479300.00,7.59,8.050,7.975,7.722,7.473,248077,192651,174075,8.700,7.130,8.700,6.830,closed,,tencent_newfqkline
2026-02-06,605006,山东玻纤,SH,qfq,8.350,8.450,8.200,8.260,8.400,-0.140,-1.67,2.98,238408,23840800,19905.11,199051100.00,3.97,8.120,8.008,7.771,7.482,267453,198678,181759,8.700,7.130,8.700,6.830,closed,,tencent_newfqkline
2026-02-09,605006,山东玻纤,SH,qfq,8.380,8.580,8.290,8.550,8.260,0.290,3.51,3.51,277261,27726100,23530.75,235307500.00,4.62,8.288,8.070,7.835,7.494,304936,213117,190430,8.700,7.130,8.700,6.830,closed,,tencent_newfqkline
2026-02-10,605006,山东玻纤,SH,qfq,8.500,8.630,8.250,8.430,8.550,-0.120,-1.40,4.44,221444,22144400,18687.38,186873800.00,3.69,8.392,8.130,7.898,7.503,333764,223758,196675,8.700,7.130,8.700,6.830,closed,,tencent_newfqkline
2026-02-11,605006,山东玻纤,SH,qfq,8.510,9.270,8.510,9.270,8.430,0.840,9.96,9.02,135890,13589000,12512.02,125120200.00,2.26,8.582,8.261,8.000,7.527,265702,223090,197161,9.270,7.250,9.270,6.830,closed,,tencent_newfqkline
2026-02-12,605006,山东玻纤,SH,qfq,10.190,10.200,9.530,10.200,9.270,0.930,10.03,7.23,645016,64501600,64304.37,643043700.00,10.75,8.942,8.496,8.138,7.570,303604,275840,218519,10.200,7.250,10.200,6.830,closed,,tencent_newfqkline
2026-02-13,605006,山东玻纤,SH,qfq,9.920,10.000,9.180,9.440,10.200,-0.760,-7.45,8.04,772527,77252700,73716.80,737168000.00,12.88,9.178,8.649,8.241,7.604,410428,338940,248757,10.200,7.250,10.200,6.830,closed,,tencent_newfqkline
2026-02-24,605006,山东玻纤,SH,qfq,9.750,10.380,9.720,10.380,9.440,0.940,9.96,6.99,204640,20464000,20729.93,207299300.00,3.41,9.544,8.916,8.381,7.653,395903,350420,249781,10.380,7.480,10.380,6.830,closed,,tencent_newfqkline
2026-02-25,605006,山东玻纤,SH,qfq,11.390,11.400,10.590,10.690,10.380,0.310,2.99,7.80,1003861,100386100,109403.69,1094036900.00,16.73,9.996,9.194,8.537,7.713,552387,443075,294075,11.400,7.520,11.400,6.830,closed,,tencent_newfqkline
2026-02-26,605006,山东玻纤,SH,qfq,10.360,11.390,10.360,11.100,10.690,0.410,3.84,9.64,866464,86646400,94589.92,945899200.00,14.44,10.362,9.472,8.703,7.777,698502,482102,326175,11.400,7.600,11.400,6.830,closed,,tencent_newfqkline
2026-02-27,605006,山东玻纤,SH,qfq,10.560,10.830,10.430,10.610,11.100,-0.490,-4.41,3.60,552958,55295800,58618.07,586180700.00,9.22,10.444,9.693,8.834,7.831,680090,491847,342249,11.400,7.600,11.400,6.830,closed,,tencent_newfqkline
2026-03-02,605006,山东玻纤,SH,qfq,9.990,10.900,9.990,10.350,10.610,-0.260,-2.45,8.58,502908,50290800,52236.61,522366100.00,8.38,10.626,9.902,8.955,7.882,626166,518297,358487,11.400,7.600,11.400,6.830,closed,,tencent_newfqkline
2026-03-03,605006,山东玻纤,SH,qfq,10.200,10.300,9.320,9.320,10.350,-1.030,-9.95,9.47,481388,48138800,46595.39,465953900.00,8.02,10.414,9.979,9.024,7.916,681516,538710,375914,11.400,7.600,11.400,6.830,closed,,tencent_newfqkline
2026-03-04,605006,山东玻纤,SH,qfq,8.990,9.750,8.990,9.540,9.320,0.220,2.36,8.15,370373,37037300,35307.01,353070100.00,6.17,10.184,10.090,9.110,7.952,554818,553602,388680,11.400,7.600,11.400,6.830,closed,,tencent_newfqkline
2026-03-05,605006,山东玻纤,SH,qfq,9.710,9.800,9.400,9.490,9.540,-0.050,-0.52,4.19,305505,30550500,29168.06,291680600.00,5.09,9.862,10.112,9.186,7.987,442626,570564,396827,11.400,7.600,11.400,6.830,closed,,tencent_newfqkline
2026-03-06,605006,山东玻纤,SH,qfq,9.440,9.540,9.210,9.330,9.490,-0.160,-1.69,3.48,212988,21298800,19915.59,199155900.00,3.55,9.606,10.025,9.261,8.021,374632,527361,401601,11.400,7.600,11.400,6.830,closed,,tencent_newfqkline
2026-03-09,605006,山东玻纤,SH,qfq,9.100,9.170,8.840,9.170,9.330,-0.160,-1.71,3.54,237448,23744800,21425.05,214250500.00,3.96,9.370,9.998,9.323,8.053,321540,473853,406397,11.400,7.710,11.400,6.830,closed,,tencent_newfqkline
2026-03-10,605006,山东玻纤,SH,qfq,9.380,9.890,9.230,9.620,9.170,0.450,4.91,7.20,456148,45614800,43794.34,437943400.00,7.60,9.430,9.922,9.419,8.093,316492,499004,424712,11.400,7.740,11.400,6.830,closed,,tencent_newfqkline
2026-03-11,605006,山东玻纤,SH,qfq,9.530,9.910,9.470,9.590,9.620,-0.030,-0.31,4.57,371024,37102400,35833.32,358333200.00,6.18,9.440,9.812,9.503,8.130,316623,435720,439398,11.400,7.820,11.400,6.830,closed,,tencent_newfqkline
2026-03-12,605006,山东玻纤,SH,qfq,9.700,10.110,9.440,9.680,9.590,0.090,0.94,6.99,409325,40932500,40021.32,400213200.00,6.82,9.478,9.670,9.571,8.167,337387,390006,436054,11.400,8.180,11.400,6.830,closed,,tencent_newfqkline
2026-03-13,605006,山东玻纤,SH,qfq,9.420,9.800,9.420,9.550,9.680,-0.130,-1.34,3.93,286031,28603100,27440.64,274406400.00,4.77,9.522,9.564,9.628,8.202,351995,363314,427580,11.400,8.200,11.400,6.830,closed,,tencent_newfqkline
2026-03-16,605006,山东玻纤,SH,qfq,9.700,9.810,9.360,9.700,9.550,0.150,1.57,4.71,259573,25957300,25051.47,250514700.00,4.33,9.628,9.499,9.700,8.242,356420,338980,428639,11.400,8.250,11.400,6.830,closed,,tencent_newfqkline
2026-03-17,605006,山东玻纤,SH,qfq,9.720,9.750,9.080,9.120,9.700,-0.580,-5.98,6.91,262657,26265700,24418.60,244186000.00,4.38,9.528,9.479,9.729,8.273,317722,317107,427908,11.400,8.250,11.400,6.830,closed,,tencent_newfqkline
2026-03-18,605006,山东玻纤,SH,qfq,9.060,9.400,9.060,9.380,9.120,0.260,2.85,3.73,192120,19212000,17793.16,177931600.00,3.20,9.486,9.463,9.777,8.310,281941,299282,426442,11.400,8.510,11.400,6.830,closed,,tencent_newfqkline
2026-03-19,605006,山东玻纤,SH,qfq,9.190,9.260,8.720,8.790,9.380,-0.590,-6.29,5.76,202204,20220400,17999.54,179995400.00,3.37,9.308,9.393,9.752,8.337,240517,288952,429758,11.400,8.720,11.400,6.830,closed,,tencent_newfqkline
2026-03-20,605006,山东玻纤,SH,qfq,8.900,8.940,8.630,8.640,8.790,-0.150,-1.71,3.53,174195,17419500,15270.10,152701000.00,2.90,9.126,9.324,9.675,8.365,218150,285072,406217,11.400,8.630,11.400,6.830,closed,,tencent_newfqkline
2026-03-23,605006,山东玻纤,SH,qfq,8.450,8.500,8.020,8.110,8.640,-0.530,-6.13,5.56,179245,17924500,14778.35,147783500.00,2.99,8.808,9.218,9.608,8.383,202084,279252,376553,11.400,8.020,11.400,6.930,closed,,tencent_newfqkline
2026-03-24,605006,山东玻纤,SH,qfq,8.280,8.520,8.060,8.510,8.110,0.400,4.93,5.67,155068,15506800,12875.03,128750300.00,2.58,8.686,9.107,9.514,8.408,180566,249144,374074,11.400,8.020,11.400,6.960,closed,,tencent_newfqkline
2026-03-25,605006,山东玻纤,SH,qfq,8.630,9.010,8.610,8.850,8.510,0.340,4.00,4.70,182620,18262000,16165.16,161651600.00,3.04,8.580,9.033,9.422,8.438,178666,230304,333012,11.390,8.020,11.400,7.090,closed,,tencent_newfqkline
2026-03-26,605006,山东玻纤,SH,qfq,8.830,9.010,8.550,8.630,8.850,-0.220,-2.49,5.20,111031,11103100,9698.15,96981500.00,1.85,8.548,8.928,9.299,8.462,160432,200474,295240,10.900,8.020,11.400,7.090,closed,,tencent_newfqkline
2026-03-27,605006,山东玻纤,SH,qfq,8.450,8.820,8.420,8.750,8.630,0.120,1.39,4.63,93896,9389600,8135.55,81355500.00,1.56,8.570,8.848,9.206,8.487,144372,181261,272287,10.900,8.020,11.400,7.130,closed,,tencent_newfqkline
2026-03-30,605006,山东玻纤,SH,qfq,8.600,9.250,8.600,9.140,8.750,0.390,4.46,7.43,263859,26385900,23817.24,238172400.00,4.40,8.776,8.792,9.146,8.514,161295,181690,260335,10.300,8.020,11.400,7.130,closed,,tencent_newfqkline
2026-03-31,605006,山东玻纤,SH,qfq,9.130,9.140,8.770,8.790,9.140,-0.350,-3.83,4.05,187372,18737200,16703.28,167032800.00,3.12,8.832,8.759,9.119,8.537,167756,174161,245634,10.110,8.020,11.400,7.130,closed,,tencent_newfqkline
2026-04-01,605006,山东玻纤,SH,qfq,9.100,9.670,9.100,9.670,8.790,0.880,10.01,6.48,169445,16944500,16297.57,162975700.00,2.82,8.996,8.788,9.125,8.574,165121,171894,235588,10.110,8.020,11.400,7.130,closed,,tencent_newfqkline
2026-04-02,605006,山东玻纤,SH,qfq,9.470,9.530,9.200,9.480,9.670,-0.190,-1.96,3.41,543033,54303300,50609.45,506094500.00,9.05,9.166,8.857,9.125,8.608,251521,205976,247464,10.110,8.020,11.400,7.130,closed,,tencent_newfqkline
2026-04-03,605006,山东玻纤,SH,qfq,9.480,9.490,8.880,9.180,9.480,-0.300,-3.16,6.43,354463,35446300,32550.65,325506500.00,5.91,9.252,8.911,9.117,8.638,303634,224003,254538,10.110,8.020,11.400,7.130,closed,,tencent_newfqkline
2026-04-07,605006,山东玻纤,SH,qfq,9.170,9.420,8.910,9.250,9.180,0.070,0.76,5.56,289534,28953400,26792.66,267926600.00,4.83,9.274,9.025,9.122,8.670,308769,235032,257142,10.110,8.020,11.400,7.130,closed,,tencent_newfqkline
2026-04-08,605006,山东玻纤,SH,qfq,9.440,9.610,9.230,9.600,9.250,0.350,3.78,4.11,454422,45442200,43074.24,430742400.00,7.57,9.436,9.134,9.120,8.708,362179,264968,257056,10.110,8.020,11.400,7.130,closed,,tencent_newfqkline
2026-04-09,605006,山东玻纤,SH,qfq,9.000,9.300,8.710,9.200,9.600,-0.400,-4.17,6.15,411009,41100900,37206.44,372064400.00,6.85,9.342,9.169,9.101,8.739,410492,287806,259055,10.110,8.020,11.400,7.130,closed,,tencent_newfqkline
2026-04-10,605006,山东玻纤,SH,qfq,9.160,10.120,9.120,10.120,9.200,0.920,10.00,10.87,490265,49026500,48598.12,485981200.00,8.17,9.470,9.318,9.123,8.787,399939,325730,263102,10.120,8.020,11.400,7.130,closed,,tencent_newfqkline
2026-04-13,605006,山东玻纤,SH,qfq,9.970,10.960,9.870,10.580,10.120,0.460,4.55,10.77,945981,94598100,98841.56,988415600.00,15.77,9.750,9.501,9.175,8.842,518242,410938,296100,10.960,8.020,11.400,7.130,closed,,tencent_newfqkline
2026-04-14,605006,山东玻纤,SH,qfq,10.180,10.670,10.070,10.550,10.580,-0.030,-0.28,5.67,678859,67885900,70565.15,705651500.00,11.31,10.010,9.642,9.217,8.896,596107,452438,317064,10.960,8.020,11.400,7.130,closed,,tencent_newfqkline
2026-04-15,605006,山东玻纤,SH,qfq,10.420,10.470,10.050,10.140,10.550,-0.410,-3.89,3.98,454142,45414200,46308.30,463083000.00,7.57,10.118,9.777,9.268,8.944,596051,479115,326638,10.960,8.020,11.400,7.130,closed,,tencent_newfqkline
2026-04-16,605006,山东玻纤,SH,qfq,10.180,10.490,9.890,10.490,10.140,0.350,3.45,5.92,528124,52812400,54132.69,541326900.00,8.80,10.376,9.859,9.323,8.999,619474,514983,343438,10.960,8.020,11.400,7.130,closed,,tencent_newfqkline
2026-04-17,605006,山东玻纤,SH,qfq,10.400,10.760,10.300,10.320,10.490,-0.170,-1.62,4.39,488274,48827400,51197.11,511971100.00,8.14,10.416,9.943,9.400,9.051,619076,509507,357742,10.960,8.020,11.400,7.250,closed,,tencent_newfqkline
2026-04-20,605006,山东玻纤,SH,qfq,10.190,10.660,10.180,10.440,10.320,0.120,1.16,4.65,416753,41675300,43668.73,436687300.00,6.95,10.388,10.069,9.490,9.101,513230,515736,369870,10.960,8.020,11.400,7.250,closed,,tencent_newfqkline
2026-04-21,605006,山东玻纤,SH,qfq,10.270,11.170,10.270,10.760,10.440,0.320,3.07,8.62,549909,54990900,59602.60,596026000.00,9.16,10.430,10.220,9.622,9.157,487440,541774,388403,11.170,8.060,11.400,7.250,closed,,tencent_newfqkline
2026-04-22,605006,山东玻纤,SH,qfq,10.550,11.080,10.450,11.030,10.760,0.270,2.51,5.86,540918,54091800,59132.11,591321100.00,9.01,10.608,10.363,9.748,9.215,504796,550423,407695,11.170,8.420,11.400,7.480,closed,,tencent_newfqkline
2026-04-23,605006,山东玻纤,SH,qfq,10.920,11.510,10.590,10.640,11.030,-0.390,-3.54,8.34,609767,60976700,66819.70,668197000.00,10.16,10.638,10.507,9.838,9.266,521124,570299,429053,11.510,8.420,11.510,7.520,closed,,tencent_newfqkline
2026-04-24,605006,山东玻纤,SH,qfq,10.150,10.680,10.150,10.310,10.640,-0.330,-3.10,4.98,375923,37592300,39011.01,390110100.00,6.26,10.636,10.526,9.922,9.308,498654,558865,442297,11.510,8.420,11.510,7.600,closed,,tencent_newfqkline
2026-04-27,605006,山东玻纤,SH,qfq,10.300,11.340,10.100,11.340,10.310,1.030,9.99,12.03,229713,22971300,25333.71,253337100.00,3.83,10.816,10.602,10.052,9.364,461246,487238,449088,11.510,8.600,11.510,7.600,closed,,tencent_newfqkline
2026-04-28,605006,山东玻纤,SH,qfq,11.390,11.390,10.760,11.030,11.340,-0.310,-2.73,5.56,517181,51718100,56681.84,566818400.00,8.62,10.870,10.650,10.146,9.415,454700,471070,461754,11.510,8.710,11.510,7.600,closed,,tencent_newfqkline
2026-04-29,605006,山东玻纤,SH,qfq,11.170,12.130,11.170,12.130,11.030,1.100,9.97,8.70,413183,41318300,49260.11,492601100.00,6.89,11.090,10.849,10.313,9.486,429153,466974,473045,12.130,8.710,12.130,7.600,closed,,tencent_newfqkline
2026-04-30,605006,山东玻纤,SH,qfq,12.080,12.320,11.310,11.690,12.130,-0.440,-3.63,8.33,788786,78878600,92577.10,925771000.00,13.15,11.300,10.969,10.414,9.550,464957,493041,504012,12.320,8.710,12.320,7.600,closed,,tencent_newfqkline
2026-05-06,605006,山东玻纤,SH,qfq,11.920,12.580,11.760,12.290,11.690,0.600,5.13,7.01,722292,72229200,88094.05,880940500.00,12.04,11.696,11.166,10.555,9.622,534231,516442,512975,12.580,8.710,12.580,7.600,closed,,tencent_newfqkline
2026-05-07,605006,山东玻纤,SH,qfq,12.280,13.520,12.270,13.520,12.290,1.230,10.01,10.17,540234,54023400,71642.34,716423400.00,9.00,12.132,11.474,10.771,9.716,596335,528791,522263,13.520,8.710,13.520,7.600,closed,,tencent_newfqkline
2026-05-08,605006,山东玻纤,SH,qfq,13.380,14.870,13.300,14.870,13.520,1.350,9.99,11.61,327897,32789700,46878.81,468788100.00,5.46,12.900,11.885,11.053,9.833,558478,506589,524182,14.870,8.710,14.870,7.710,closed,,tencent_newfqkline
2026-05-11,605006,山东玻纤,SH,qfq,16.040,16.360,15.920,16.360,14.870,1.490,10.02,2.96,178202,17820200,28937.38,289373800.00,2.97,13.746,12.418,11.390,9.977,511482,470318,510371,16.360,8.710,16.360,7.740,closed,,tencent_newfqkline
2026-05-12,605006,山东玻纤,SH,qfq,17.500,17.700,14.970,16.990,16.360,0.630,3.85,16.69,1279590,127959000,208429.57,2084295700.00,21.32,14.806,13.053,11.780,10.128,609643,537300,553800,17.700,9.120,17.700,7.820,closed,,tencent_newfqkline
2026-05-13,605006,山东玻纤,SH,qfq,16.490,16.580,15.300,16.010,16.990,-0.980,-5.77,7.53,854658,85465800,135659.61,1356596100.00,14.24,15.550,13.623,12.075,10.256,636116,585174,572019,17.700,9.870,17.700,8.020,closed,,tencent_newfqkline
2026-05-14,605006,山东玻纤,SH,qfq,15.960,16.610,15.100,15.470,16.010,-0.540,-3.37,9.43,647795,64779500,101339.56,1013395600.00,10.80,15.940,14.036,12.319,10.374,657628,626982,557110,17.700,9.890,17.700,8.020,closed,,tencent_newfqkline
2026-05-15,605006,山东玻纤,SH,qfq,15.540,15.960,14.430,14.650,15.470,-0.820,-5.30,9.89,603085,60308500,90117.27,901172700.00,10.05,15.896,14.398,12.524,10.481,712666,635572,553321,17.700,9.890,17.700,8.020,closed,,tencent_newfqkline
2026-05-18,605006,山东玻纤,SH,qfq,14.020,14.700,13.870,14.500,14.650,-0.150,-1.02,5.67,431599,43159900,61861.79,618617900.00,7.19,15.524,14.635,12.742,10.580,763345,637414,552194,17.700,9.890,17.700,8.020,closed,,tencent_newfqkline
2026-05-19,605006,山东玻纤,SH,qfq,14.320,15.190,13.670,14.900,14.500,0.400,2.76,10.48,632418,63241800,91105.16,911051600.00,10.54,15.106,14.956,12.963,10.688,633911,621777,557409,17.700,10.100,17.700,8.020,closed,,tencent_newfqkline
